sep=,

June 11. 2017
Sensor Datalog with Extended Functionality
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,NewData,
[h:m],[s],[hPa],[?C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],MSBfirst:--THPMGA,
14:50,47.83,,,,-50,1010,31,        ,        ,        ,,,,0x01,
14:50,47.83,,,,-51,1011,29,        ,        ,        ,,,,0x01,
14:50,47.83,,,,-47,1014,28,        ,        ,        ,,,,0x01,
14:50,47.84,,,,-46,1012,22,        ,        ,        ,,,,0x01,
14:50,47.84,,,,-50,1012,22,        ,        ,        ,,,,0x01,
14:50,47.85,,,,-42,1013,24,        ,        ,        ,,,,0x01,
14:50,47.85,,,,-46,1013,22,        ,        ,        ,,,,0x01,
14:50,47.85,,,,-50,1015,18,        ,        ,        ,,,,0x01,
14:50,47.86,,,,-39,1013,23,        ,        ,        ,,,,0x01,
14:50,47.86,,,,-46,1014,17,        ,        ,        ,,,,0x01,
14:50,47.87,,,,-44,1017,19,        ,        ,        ,,,,0x01,
14:50,47.87,,,,-41,1015,18,        ,        ,        ,,,,0x01,
14:50,47.87,,,,-43,1016,18,        ,        ,        ,,,,0x01,
14:50,47.88,,,,-40,1014,20,        ,        ,        ,,,,0x01,
14:50,47.88,,,,-41,1013,19,        ,        ,        ,,,,0x01,
14:50,47.89,,,,-45,1016,20,        ,        ,        ,,,,0x01,
14:50,47.89,,,,-40,1014,25,        ,        ,        ,,,,0x01,
14:50,47.89,,,,-44,1011,25,        ,        ,        ,,,,0x01,
14:50,47.90,,,,-48,1012,26,        ,        ,        ,,,,0x01,
14:50,47.90,,,,-42,1011,27,        ,        ,        ,,,,0x01,
14:50,47.91,,,,-46,1013,24,        ,        ,        ,,,,0x01,
14:50,47.91,,,,-43,1013,26,        ,        ,        ,,,,0x01,
14:50,47.92,,,,-46,1012,24,        ,        ,        ,,,,0x01,
14:50,47.92,,,,-47,1012,28,        ,        ,        ,,,,0x01,
14:50,47.92,,,,-48,1013,28,        ,        ,        ,,,,0x01,
14:50,47.93,,,,-49,1011,30,        ,        ,        ,,,,0x01,
14:50,47.93,,,,-50,1011,28,        ,        ,        ,,,,0x01,
14:50,47.94,,,,-53,1010,33,        ,        ,        ,,,,0x01,
14:50,47.94,,,,-51,1009,35,        ,        ,        ,,,,0x01,
14:50,47.94,,,,-47,1010,39,        ,        ,        ,,,,0x01,
14:50,47.95,,,,-48,1007,36,        ,        ,        ,,,,0x01,
14:50,47.95,,,,-48,1010,34,        ,        ,        ,,,,0x01,
14:50,47.96,,,,-48,1013,30,        ,        ,        ,,,,0x01,
14:50,47.96,,,,-45,1013,23,        ,        ,        ,,,,0x01,
14:50,47.96,,,,-41,1015,18,        ,        ,        ,,,,0x01,
14:50,47.97,,,,-40,1017,14,        ,        ,        ,,,,0x01,
14:50,47.97,,,,-36,1015,13,        ,        ,        ,,,,0x01,
14:50,47.98,,,,-38,1018,18,        ,        ,        ,,,,0x01,
14:50,47.98,,,,-37,1016,17,        ,        ,        ,,,,0x01,
14:50,47.98,,,,-42,1014,16,        ,        ,        ,,,,0x01,
14:50,47.99,,,,-48,1017,16,        ,        ,        ,,,,0x01,
14:50,47.99,,,,-52,1015,14,        ,        ,        ,,,,0x01,
14:50,48.00,,,,-54,1016,14,        ,        ,        ,,,,0x01,
14:50,48.00,,,,-52,1016,14,        ,        ,        ,,,,0x01,
14:50,48.00,,,,-50,1016,15,        ,        ,        ,,,,0x01,
14:50,48.01,,,,-50,1016,19,        ,        ,        ,,,,0x01,
14:50,48.01,,,,-43,1016,22,        ,        ,        ,,,,0x01,
14:50,48.02,,,,-47,1013,20,        ,        ,        ,,,,0x01,
14:50,48.02,,,,-50,1015,21,        ,        ,        ,,,,0x01,
14:50,48.03,,,,-41,1011,24,        ,        ,        ,,,,0x01,
14:50,48.03,,,,-50,1011,21,        ,        ,        ,,,,0x01,
14:50,48.03,,,,-47,1014,25,        ,        ,        ,,,,0x01,
14:50,48.04,,,,-48,1014,24,        ,        ,        ,,,,0x01,
14:50,48.04,,,,-50,1015,20,        ,        ,        ,,,,0x01,
14:50,48.05,,,,-48,1014,22,        ,        ,        ,,,,0x01,
14:50,48.05,,,,-48,1012,22,        ,        ,        ,,,,0x01,
14:50,48.05,,,,-47,1014,25,        ,        ,        ,,,,0x01,
14:50,48.06,,,,-47,1013,24,        ,        ,        ,,,,0x01,
14:50,48.06,,,,-47,1010,23,        ,        ,        ,,,,0x01,
14:50,48.07,,,,-49,1015,26,        ,        ,        ,,,,0x01,
14:50,48.07,,,,-49,1012,27,        ,        ,        ,,,,0x01,
14:50,48.07,,,,-48,1011,27,        ,        ,        ,,,,0x01,
14:50,48.08,,,,-47,1012,30,        ,        ,        ,,,,0x01,
14:50,48.08,,,,-46,1010,29,        ,        ,        ,,,,0x01,
14:50,48.08,,,,-47,1010,30,        ,        ,        ,,,,0x01,
14:50,48.09,,,,-45,1011,31,        ,        ,        ,,,,0x01,
14:50,48.09,,,,-45,1009,27,        ,        ,        ,,,,0x01,
14:50,48.10,,,,-45,1013,25,        ,        ,        ,,,,0x01,
14:50,48.10,,,,-44,1012,21,        ,        ,        ,,,,0x01,
14:50,48.10,,,,-44,1013,19,        ,        ,        ,,,,0x01,
14:50,48.11,,,,-44,1015,18,        ,        ,        ,,,,0x01,
14:50,48.11,,,,-43,1015,14,        ,        ,        ,,,,0x01,
14:50,48.12,,,,-44,1015,13,        ,        ,        ,,,,0x01,
14:50,48.12,,,,-40,1015,14,        ,        ,        ,,,,0x01,
14:50,48.13,,,,-40,1015,13,        ,        ,        ,,,,0x01,
14:50,48.13,,,,-38,1016,13,        ,        ,        ,,,,0x01,
14:50,48.14,,,,-39,1016,16,        ,        ,        ,,,,0x01,
14:50,48.14,,,,-41,1015,16,        ,        ,        ,,,,0x01,
14:50,48.14,,,,-42,1016,22,        ,        ,        ,,,,0x01,
14:50,48.15,,,,-44,1014,22,        ,        ,        ,,,,0x01,
14:50,48.15,,,,-44,1012,19,        ,        ,        ,,,,0x01,
14:50,48.16,,,,-45,1014,22,        ,        ,        ,,,,0x01,
14:50,48.16,,,,-47,1014,18,        ,        ,        ,,,,0x01,
14:50,48.16,,,,-51,1014,19,        ,        ,        ,,,,0x01,
14:50,48.17,,,,-51,1017,18,        ,        ,        ,,,,0x01,
14:50,48.17,,,,-50,1013,15,        ,        ,        ,,,,0x01,
14:50,48.17,,,,-52,1014,20,        ,        ,        ,,,,0x01,
14:50,48.18,,,,-51,1014,20,        ,        ,        ,,,,0x01,
14:50,48.18,,,,-51,1012,20,        ,        ,        ,,,,0x01,
14:50,48.19,,,,-51,1013,26,        ,        ,        ,,,,0x01,
14:50,48.19,,,,-51,1012,27,        ,        ,        ,,,,0x01,
14:50,48.19,,,,-52,1011,27,        ,        ,        ,,,,0x01,
14:50,48.20,,,,-54,1012,29,        ,        ,        ,,,,0x01,
14:50,48.20,,,,-54,1010,27,        ,        ,        ,,,,0x01,
14:50,48.21,,,,-57,1011,26,        ,        ,        ,,,,0x01,
14:50,48.21,,,,-55,1013,28,        ,        ,        ,,,,0x01,
14:50,48.21,,,,-53,1010,31,        ,        ,        ,,,,0x01,
14:50,48.22,,,,-52,1010,30,        ,        ,        ,,,,0x01,
14:50,48.22,,,,-50,1011,27,        ,        ,        ,,,,0x01,
14:50,48.23,,,,-50,1010,23,        ,        ,        ,,,,0x01,
14:50,48.23,,,,52,1019,-16,        ,        ,        ,,,,0x01,
14:50,48.24,,,,2,1007,27,        ,        ,        ,,,,0x01,
14:50,48.24,,,,-41,1007,38,        ,        ,        ,,,,0x01,
14:50,48.25,,,,-44,1012,27,        ,        ,        ,,,,0x01,
14:50,48.25,,,,-53,1011,32,        ,        ,        ,,,,0x01,
14:50,48.25,,,,-48,1012,33,        ,        ,        ,,,,0x01,
14:50,48.26,,,,-42,1011,33,        ,        ,        ,,,,0x01,
14:50,48.26,,,,-36,1011,26,        ,        ,        ,,,,0x01,
14:50,48.26,,,,-36,1012,23,        ,        ,        ,,,,0x01,
14:50,48.27,,,,-38,1013,22,        ,        ,        ,,,,0x01,
14:50,48.27,,,,-37,1011,18,        ,        ,        ,,,,0x01,
14:50,48.28,,,,-36,1014,14,        ,        ,        ,,,,0x01,
